href,firstName,lastName,elo
51b0bb73a1da34bc,Mike,Ciesnolevicz,1198.3993198607375
e6c5908910cc26e4,Lavar,Johnson,1198.3779287389227
b909a9a9688b5284,Gabriel,Miranda,1198.332801446844
8e8e4487c621aa1c,Joe,Ellenberger,1198.2042036527448
980b4e712489098e,Dave,Strasser,1198.2042036527448
5f2f0da6fd6a84fd,Andrei,Semenov,1198.2042036527448
979f7edbb6980b0d,CJ,Fernandes,1198.2042036527448
cd7bafbeee1f29a0,War,Machine,1198.2042036527448
20ec0061400178ca,Roberto,Traven,1198.2042036527448
3e514f437c51ce0a,Steven,Graham,1198.2042036527448
69e8c632135af48b,Anying,Wang,1198.2042036527448
80e6d71e14c1d356,Joe,Slick,1198.2042036527448
ad56b3f00ca38dfd,Mark,Godbeer,1198.2042036527448
e4aaaa34535e32b6,Nick,Denis,1198.1439099787406
27541033b97c076d,Kevin,Ferguson,1198.1439099787406
2c64c035485906aa,Nah-Shon,Burrell,1198.141430266409
dbea8c1cb327ab3d,Igor,Araujo,1198.1012704584411
f341f9551ba744e2,Paul,Jones,1197.8467613366904
d50382dc0565a9e1,Viviane,Pereira,1197.6961930543637
776a58a67665a171,Nad,Narimani,1197.6786328972269
12585614e0ed2626,Nick,Maximov,1197.651600833399
a149d6bc670cdb60,Dustin,Hazelett,1197.4641026827483
4690d47bf725fd98,Gokhan,Saki,1197.4161637392322
8cb78f3a6c2a08f7,Leah,Letson,1197.2807431117037
f41b9f5efc7162d6,Jamal,Pogues,1197.2758027636585
f348d05403fad037,Dan,Bobish,1197.2758027636585
c96d9178c9ed9e62,Tim,Elliott,1197.1788930311566
d2f43cfaf8ca3560,Fernando,Padilla,1197.066702654581
199eb7cf6ae90294,Naoki,Inoue,1196.941402112401
546015aa2ad945fd,Rory,Singer,1196.8513926576088
253de74457bd6374,Tony,Fryklund,1196.6258561923194
be9bdec19b7e9ffe,Austen,Lane,1196.6233073506023
dd992d569aaebee6,Jesse,Taylor,1196.6092777146014
b63e800c18e011b5,Tedd,Williams,1196.4761264373237
be9d259be012e8a4,Scott,Morris,1196.426844129581
b13da0b1a3aed3e7,Nick,Ring,1196.3559514251483
902ec2cc48c8ae8a,Julian,Erosa,1196.3474303057778
876f478f796495f7,Josh,Quinlan,1196.3474303057778
aa6e591c2a2cdecd,Ricardo,Abreu,1196.3003604129972
257b0c8d6f199895,Impa,Kasanganay,1196.2970186122768
e17ac6410c8377f4,Bartosz,Fabinski,1196.2492392579354
d7338bcb141abd2c,Antonina,Shevchenko,1195.9970849512194
4959f10a62f3fec3,Cheyanne,Vlismas,1195.9150017484972
a4a80dd7336ffd59,Melissa,Gatto,1195.745204885181
679a9054e2815943,Tomasz,Drwal,1195.7408157049222
c0d5c0c95c59050b,Ariane,Carnelossi,1195.6981580474167
dc7927cd622676a7,Victor,Altamirano,1195.6347375370804
eef9b891edbd4604,Mark,Hunt,1195.6231680034448
85073dbd1be65ed9,Greg,Hardy,1195.5572945232404
3f7c14c7eca7195d,Roy,Nelson,1195.4984875873422
938ad489fb7a1f31,Levan,Makashvili,1195.4974475820072
ee9d73f4fee9cbdd,Antonio Rodrigo,Nogueira,1195.4651443405369
2c1170b825f58e57,Guangyou,Ning,1195.4361934731742
6546af7ab545b90c,Darren,Uyenoyama,1195.4190851085946
36df8e119aec6175,Sarah,Kaufman,1195.4190851085946
3d074044a33825e7,Ramiz,Brahimaj,1195.3597540854526
40f3cb27fc7305a1,Themba,Gorimbo,1195.3314702608445
893d51aaf024eddd,Jimy,Hettes,1195.0487328944678
601964f9654f911a,Tony,Gravely,1195.0431434685815
0c9c0a43d3f3f49d,Marcelo,Guimaraes,1194.8212656647197
09f579be4520394a,Diego,Rivas,1194.8033503202253
3f52ce18fb98008f,Akira,Corassani,1194.638186950374
4f3064faf17aa711,Tamires,Vidal,1194.4907659998048
2e585c701f72fe55,Ian,Heinisch,1194.4907659998048
8ce87f7e3a9baed2,Tiago,dos Santos e Silva,1194.4907659998048
31bbd39c0a075d4e,Pingyuan,Liu,1194.4378611542559
4f140403000158b5,Herbert,Burns,1194.291459821474
1c86754617d9813a,Roan,Carneiro,1194.1566906135135
64facb6cc564262d,Punahele,Soriano,1193.8909228995344
654ae722109a0d31,Joe,Duffy,1193.7579295497362
e7e01e266a9d4342,Ronnie,Lawrence,1193.7579295497362
e93b04e308913c2e,Dooho,Choi,1193.6416255670947
8e5bfd4e82352340,Pablo,Garza,1193.460943066747
a72a2a769fa5a2be,Anshul,Jubli,1193.3183109895326
c32fb8c0f6471a4d,Mirko,Filipovic,1193.1315078811308
02f8fedc18cbd26c,Emily,Ducote,1193.06823348856
4c288a2b250bb576,Luke,Jumeau,1193.0249710549388
a08d909a5be6f410,Eliot,Marshall,1193.0127906601476
7b6e40a73b567072,Shonie,Carter,1192.881581663982
f5990c11974d8e9c,Mike,Pyle,1192.877684457805
ee18ff42063174df,Ottman,Azaitar,1192.773814913007
a8e6a69796280f17,Nate,Marquardt,1192.7194334663604
72ffecf712673af1,Adam,Milstead,1192.6852105827556
22aa91e402d0fe1f,Ramsey,Nijem,1192.6342013496753
6d68c1afe954f121,Ode,Osbourne,1192.6342013496753
7b310409440c9102,Zhang,Lipeng,1192.5823482769626
e94085e821bd81de,Sam,Hughes,1192.509967662677
ebc1f40e00e0c481,Stefan,Struve,1192.496333494347
8b5f9ea38184ded3,Nicholas,Musoke,1192.4513683693992
19db7ac26308178f,Ivan,Jorge,1192.3138154466653
282fa667ff9c51ed,Cole,Miller,1192.2678169121066
cdadae5363b66eef,Francisco,Figueiredo,1192.248165641992
5095b0920a3602aa,Blake,Bilder,1192.1688616286017
b26d3e3746fb4024,Brian,Bowles,1191.9340817341404
46a2f24feb258ae0,Valerie,Letourneau,1191.7059534554417
b8592b4a383696cd,Mitch,Gagnon,1191.7059534554417
4234f0097c83fa62,Sijara,Eubanks,1191.5183098418179
32be4b7f7de1c905,Chico,Camus,1191.431786629162
d1e7fc58d4225cdf,Danny,Castillo,1191.4175474753893
57b10fca4f9c9a7a,Alex,Oliveira,1191.4030028910713
7f0b4a75ef3039a3,Eddie,Sanchez,1190.9058177690995
5eedbf1e9601be35,Brock,Larson,1190.7327748768214
6e0273f9478be71e,Kenny,Robertson,1190.7313951795772
c0386644627a7ee5,Mana,Martinez,1190.7193592083
c07efc18b231f170,Jordan,Rinaldi,1190.6217218106003
04c8b08b16a5b99e,Tanner,Boser,1190.5063213302806
0ccab7c889ede9ea,Fredy,Serrano,1190.1562541030526
f5ff7bcdcfeba3ad,Trevor,Prangley,1190.0729979253995
814ff3018127e8fc,Ricky,Glenn,1190.0129195399147
172c2135e70f87b7,Luke,Barnatt,1189.8847305604093
a6cba6bb66c1a8c9,Danny,Roberts,1189.849520635122
e5d03e4d966126bd,Jason,High,1189.2930694551362
1788eee370f077b7,Blagoy,Ivanov,1189.244256236208
6ad9058b7c7898b0,Tony,DeSouza,1189.2351202166374
80d8aed0ca9b00f3,Montana,De La Rosa,1189.0556544198346
f95381efb3051d81,Hugo,Viana,1188.992492738405
e76d9f656ceb82ab,Aleksandra,Albu,1188.9213333474427
9ada30894bf04e19,David,Dvorak,1188.9213333474427
687c15b2eddfaa63,Danilo,Marques,1188.9213333474427
2db7fa8db6bc9632,Shane,Nelson,1188.9078910758685
fccf811c1e8b01c7,Andrew,Sanchez,1188.7440933138173
701e057d63c124d9,Ian,McCall,1188.5883003159006
fa37628269132d1a,Godofredo,Pepey,1188.117299902467
952f6fa06f25a0ec,Carlos,Newton,1187.993163898209
eae431e70064e046,Abdul,Razak Alhassan,1187.6546399134265
38c626ca912c7bac,Damir,Hadzovic,1187.646448611628
9583662df31d943f,Luigi,Fioravanti,1187.5966202021032
3ecd936bd8814108,Cat,Zingano,1187.1646220895734
79899ecf62020f6d,Joe,Stevenson,1187.065011103522
5be86bb2f78fef2f,Jason,Lambert,1186.9965058676737
a36556bb1565e32d,Joe,Proctor,1186.9500245137947
0749d968e932df53,Tarec,Saffiedine,1186.9405204362895
5866fc86183a9fb8,Erick,Silva,1186.9265602047376
9ba2226646046b63,Frankie,Saenz,1186.7598418326409
36b8f265bcd1b7a4,Abus,Magomedov,1186.4921453580876
82b4e942781b1046,Raulian,Paiva,1186.4623334195023
ac40f7e3cbecdda4,Parker,Porter,1186.3331279050694
fb1538b46877a695,Jonathan,Goulet,1186.1927943386975
de45aaae23dfa392,Christos,Giagos,1186.0292157484146
12458872d6afae1b,Vernon,White,1185.939903430286
aae0897825336b1a,Renzo,Gracie,1185.5384870333562
1fb80f46d3c105d9,Fabio,Maldonado,1185.4988948351095
43563a32c3f10e95,Cyrille,Diabate,1185.276531298916
aed06011bf62237b,Dongi,Yang,1185.1997851422193
f3a078277b3b8ff4,Masanori,Kanehara,1185.026321182727
260bd4cef10b033f,Ihor,Potieria,1185.0223601778052
23ab42947c1990e3,Ron,van Clief,1184.8590121895213
d10b35152277cf98,James,Toney,1184.8131679329751
69f01b25dfabaf6b,Mads,Burnell,1184.608325341505
b1e5bcaad32a3cac,Priscila,Cachoeira,1184.4732652570442
4f2fcbefb668689d,Jake,Rosholt,1184.4428876447025
d61316139d68dbe3,Roman,Bogatov,1184.3622925206503
4a1329cc8eb0928a,Maximo,Blanco,1184.196912638463
3d5b1ce6097dbb49,Augusto,Mendes,1184.136267899779
8d26912cd2aeb366,Jeremy,Horn,1184.1164996399107
feaf00f3373435d6,Chris,Gruetzemacher,1184.0303151696285
7c3c48cf54a2848e,Yuta,Sasaki,1184.021784234284
068f8a189a47fea6,Maurice,Greene,1184.0201937238412
fc31f896cde2bc2e,John,Howard,1183.9435049803478
2f5cbecbbe18bac4,Shamil,Abdurakhimov,1183.9204729426947
3c241737a6069b9f,Denis,Kang,1183.9037220043474
b2acebbef8da14ea,Akihiro,Gono,1183.8987601710007
3143bf892608139a,Yana,Santos,1183.8905607562212
b4eeac608fc82f88,Yves,Jabouin,1183.8642900002021
476fe566d2df676e,Modestas,Bukauskas,1183.8215648361559
f34312c2ccfa0e00,Spencer,Fisher,1183.7590812812052
ec71a892fada28c7,Marco,Beltran,1183.735175436107
d0e1b42d41dab603,Julian,Marquez,1183.5096269257372
2b074403b7c6cdb4,Thomas,Almeida,1183.3783341282942
a68575214ecad140,SeungWoo,Choi,1183.2940465445586
dedc3bb440d09554,Anthony,Macias,1183.2200245120212
a6fd2173d5e2d7f0,Jason,Day,1183.1034176329267
31ceaf0e670c1578,Gil,Castillo,1182.8652022153024
a4e85a58fbce64b2,Joe,Soto,1182.7309572622635
0d62719b1dcf7c40,Sheymon,Moraes,1182.6516328955252
9c669abd35b2522f,Greg,Soto,1182.5765906965653
9fe7af8b3fbe00a0,Preston,Parsons,1182.5043832842086
f4d92416da98804b,Bassil,Hafez,1182.40236973889
1fcfc3709fe58151,Peter,Sobotta,1182.3908022474884
207773daeb4afa7b,Devonte,Smith,1182.385333633369
52c2ae6d2f2d2613,Youssef,Zalal,1182.3657986503247
c24b1db4b809d41b,Renato,Verissimo,1182.1984983319091
eff47295daf721a6,Tamdan,McCrory,1182.189459305589
93b62c5f2ba18e51,Gustavo,Lopez,1182.1624033808844
2721bb808bb2523c,Curt,Warburton,1181.9373052006172
87a1dc546b1c5caf,Makwan,Amirkhani,1181.9369450098955
c6da1c24fe473418,Julian,Sanchez,1181.9313960608135
c8136ab8aa32c974,Kalib,Starnes,1181.8141650396944
f5431394fb284bb9,James,Te Huna,1181.5727046345005
3fa97913cfd205d3,Alessandro,Costa,1181.5178454766517
5731cc327790b731,Matt,Veach,1181.4762848816845
bba678d312590087,Andre,Pederneiras,1181.3996238683726
a01a62132460a98d,Adam,Fugitt,1181.2922658760076
3a12a2f096a6d975,Roger,Narvaez,1181.2528363230892
1971869b7e054261,Mike,de la Torre,1181.1946683691306
5bd533d50c8e7b8a,Chris,Haseman,1181.1893712258363
9ccf8371fd80d45d,Luan,Chagas,1181.1070745707093
03c9994c5b8958ec,John,Cholish,1181.0210392837776
388abbf8832b5adf,Jeff,Joslin,1181.0081072703697
19a8cce18a1cef9e,James,Head,1180.9147916781264
cd13728ae1151f46,Ion,Cutelaba,1180.893268314559
06a80a685ea98573,Irwin,Rivera,1180.8921958041185
b9d0fd83bb8a147a,Keith,Jardine,1180.866621658087
f8f1ec513bcfef43,Alexander,Munoz,1180.8599883577776
7772b283d288dbe2,Guram,Kutateladze,1180.8210518793092
65db4065e2bc107d,Darrius,Flowers,1180.8047794287338
1efa064872f089d0,David,Bielkheden,1180.7484889445307
81801f57bd0a7c41,Marcus,Brimage,1180.5683082089458
49a74b9fb2e45fdf,Neil,Seery,1180.5092340001952
3c921b1a30fdcbdd,Mike,Ricci,1180.4417665373321
bc3ec52ef70fc155,Ryan,Jimmo,1180.3056204234356
d1e1fdcea7c8a90a,Leandro,Issa,1180.3038638983107
0a95c474e61a6c44,Adam,Yandiev,1180.2965326701058
7bde387d50829adf,Eduardo,Garagorri,1180.2579649828417
9b74de674c355425,Paul,Taylor,1180.1412300425638
2816ced060a21be3,Nick,Hein,1180.0947447895765
c575ab451e3c5b1d,Mickael,Lebout,1180.0800639917345
31652c9267606d54,John,Lober,1180.0683711360878
c8cca8f3de5be4b4,Jorge,Patino,1180.0628914634651
4565d435005319c0,Minoki,Ichihara,1180.0628914634651
afaad7d6a581e307,Bobby,Hoffman,1180.0503154609617
edd02825c29028fe,Marco Polo,Reyes,1180.0465507286196
91181b29be041f1c,Greg,Stott,1179.875674736894
a75a48bfe776b2c2,Jesse,Butler,1179.832508318121
f14f644d41ade29f,Cody,Brundage,1179.820966294043
5eb50529a8418b77,Gabe,Green,1179.7088511034133
813550bc53b15fb0,Yancy,Medeiros,1179.6434334261805
15ec018d144710db,Nathan,Coy,1179.6130293244653
fae67903c4fe636b,Antonio Braga,Neto,1179.5809148914054
da1d8d76404bb6b5,Bruno,Santos,1179.5809148914054
8fd1f27e86661ede,Alexandre,Barros,1179.5434996653453
57ab4d7c0bc09a30,Zach,Makovsky,1179.506913666638
7649c4c95b824488,Josh,Hendricks,1179.2985300725466
2ebfbe72ed703925,Tristan,Connelly,1179.294335979248
511e82663651438d,Michael,Johnson,1179.231561641835
44470bfd9483c7ad,Katsunori,Kikuno,1179.1537028171763
23a16ebe733e3041,Rory,Markham,1178.9213512572226
d1152823307d7e7c,Rameau Thierry,Sokoudjou,1178.918236681782
da97d6c97d09c030,Charles,McCarthy,1178.908259162699
198994b47f395af0,Carlo,Pedersoli Jr.,1178.8056645609918
ca36633b80be4a78,Kaynan,Kruschewsky,1178.7312023718882
00a3ff40c4b2cf21,Glaico,Franca Moreira,1178.7121895794428
5cafbc97dba2e797,Robert,McDaniel,1178.7121895794428
147e70aa6cc48cfc,Tresean,Gore,1178.6839810265585
28ba5f27e473420c,Alexandre,Ferreira,1178.6406086080287
b0a6124751a56bc4,Jonathan,Brookins,1178.6287774990699
02d276b7d62b3472,Rudyard,Moncayo,1178.577462124853
577ec7e108b94be3,Rainy,Martinez,1178.573155870419
eb70e786bbdf1d16,Yanis,Ghemmouri,1178.5561707865768
a9d6e047ce48ab63,Allen,Crowder,1178.5529911447159
e99821959a840bb8,Lara,Procopio,1178.5168769805634
78d48d3874dacafd,Azunna,Anyanwu,1178.4464851388386
b5ea750025697880,Rex,Holman,1178.4464851388386
950d0ef5c17157c5,Maxim,Grishin,1178.4371453471158
7c35f869033901ae,Riki,Fukuda,1178.4288195966649
ed73c85164a5f5a4,Paul,Creighton,1178.425624380354
9a2d3567abc02e34,Tae Hyun,Bang,1178.3809269513702
b6850671a008bf9a,Felice,Herrig,1178.3629287811866
e56df3c1d8b4b1cc,Homer,Moore,1178.3586137704915
6888e31ce88f5b17,Steve,Vigneault,1178.3199604367846
7450525c7ba032a0,Heath,Herring,1178.2993390772406
42ac4020cba261ad,Caolan,Loughran,1178.270610532624
267f4a6568abe245,Landon,Quinones,1178.2627694889845
de3ed2e152520c8d,Cal,Worsham,1178.2495668733338
d0d7160824278840,Junior,Assuncao,1178.1748719572397
37cc294027f55e4d,Austin,Springer,1178.1648584558652
ac7c765882f2c68c,Elise,Reed,1178.1638732981983
85e26e2468b4e82f,Hayato,Sakurai,1178.1031952013814
263ebd4a669e1e98,Fabiano,Iha,1177.9749906623824
777dea713da2441d,Valmir,Lazaro,1177.8550594329226
ab8900ae1f1dfd4c,Yoshiyuki,Yoshida,1177.8466753988894
9f1641c08cf8fbe2,Shannon,Gugerty,1177.816238421224
b406da701c479076,Ernest,Chavez,1177.7241972363415
f300763147320d12,Liliya,Shakirova,1177.6924836459007
9eef6584fab21fbb,Cindy,Dandois,1177.6622647000136
5cdf5339728f580d,Felipe,dos Santos,1177.6138425141075
dab8cfbb6b1db10a,Livinha,Souza,1177.4959549170635
73c7cfa551289285,BJ,Penn,1177.4906495348914
2b06b6ad5db63348,Brandon,Melendez,1177.44408785678
009c4420727149ea,AJ,Dobson,1177.3779313250043
ef5dcb10d2bd4b0f,Bogdan,Guskov,1177.3534507244653
d8da10db80131bec,Niko,Price,1177.2424850957523
b51841e7c594090d,Mike,Wessel,1177.1657397869656
1dafccb62a0f98ec,Robert,Whiteford,1177.109650814021
cc81c92fe2254935,Tom,Gallicchio,1177.0962997152324
d7adfcfdf7c6c1f8,Ian,Entwistle,1177.0716152990915
7b3503352cd53abb,Westin,Wilson,1177.0613177140804
108afe61a26bcbf4,Igor,Zinoviev,1177.0470099630109
e5c38954c006f15c,Yuki,Sasaki,1177.0224754001597
4f736494fc733095,Carlos Eduardo,Rocha,1177.020619294218
a7e3f02fe2b2fe30,Danyelle,Wolf,1177.0037036299834
706404da0775dcbc,Hugo,Duarte,1176.994978574299
ea0ad155451ed1f5,Ray,Wizard,1176.994978574299
6b7bc7eaf2465387,Neil,Wain,1176.9290496537621
ebc5af72ad5a28cb,Nick,Agallar,1176.9286114032807
3fed746acfd026dd,Todd,Butler,1176.9242986864394
bad28b7b34f334de,Tony,Halme,1176.9242986864394
89839250eb25c9c1,Caio,Machado,1176.9223377068492
8fc9ae9c7527dfcb,Callan,Potter,1176.9105863060831
1a49e0670dfaca31,Jim,Mullen,1176.889748291368
2284092f8b63273b,Luke,Zachrich,1176.8560900212594
1fe7adb23b3eedfb,Yuki,Kondo,1176.8560900212594
64788ee44b062ded,Michinori,Tanaka,1176.8560900212594
a7d687e6ecb30981,Rob,Broughton,1176.8560900212594
6ceff86fae4f6b3b,Jason,DeLucia,1176.8560900212594
57bad6a84230f0c9,Tony,Sims,1176.8156029854372
e4770d5ed44a3970,Brian,Gassaway,1176.7957963472552
76729a829623e266,Henry,Martinez,1176.7957963472552
4d74641fac830182,Brad,Gumm,1176.7957963472552
821cd80aab70d5f9,Josh,Shockman,1176.7957963472552
81ca2c245b19b3c5,Melton,Bowen,1176.7957963472552
26eddcda9d6b2ffe,Paul,Rodriguez,1176.7957963472552
22d1e00e1aabb7c9,Mike,Whitehead,1176.7957963472552
2a7afe14b3a0a058,Asbel,Cancio,1176.7957963472552
ae58685caf8e4a0d,Bill,Mahood,1176.7957963472552
e780ccc79a209985,John,Dowdy,1176.7957963472552
44f9c777fed7ca03,Frank,Caracci,1176.7957963472552
e7ec11096eac0282,Adrian,Serrano,1176.7957963472552
e62b36885ecdac27,Allan,Goes,1176.7957963472552
b6b12014698cc345,John,Marsh,1176.7957963472552
0f6528b461e47462,Joao,Roque,1176.7957963472552
440c9dbab63528fb,Paul,Herrera,1176.7957963472552
706f8e2b34e8e18b,Anton,Kuivanen,1176.7957963472552
8bd4200561c77a62,Ketlen,Souza,1176.760090357234
e25bcbcdaf6537a1,Reza,Madadi,1176.7210597819765
3fa7688bfe48a493,Yoshinori,Horie,1176.708756226534
bb1a2cdad6ff34db,Jason,Knight,1176.685102022439
44aa652b181bcf68,Marcelo,Aguiar,1176.6764105281904
1975c2272ba40e71,Nick,Serra,1176.667198553156
6014d25e73b669c9,Keiichiro,Yamamiya,1176.667198553156
4948e412fa6ab67d,Ravena,Oliveira,1176.6637184657516
2a6f8136da1e52c0,Koji,Kitao,1176.6628793190564
11f8860028b68fcf,Aaron,Rosa,1176.6437435813848
3e708ce33b6b18e6,Victor,Martinez,1176.5693361676022
16a64f93f6678b7b,Martin,Sano,1176.5451249581927
7a47e068f8017019,Val,Woodburn,1176.5398336837816
e92901944ce91909,Askar,Mozharov,1176.5343874601515
a0c139b34f11421a,John,Gunderson,1176.467180200106
34b96d52db1d26e6,Kevin,Borjas,1176.3337942979595
41498c2d1a87b154,Zviad,Lazishvili,1176.2926544793067
e2b8186b618b00c4,Shamar,Bailey,1176.119251373288
e983c62faf677ab2,Pedro,Nobre,1176.0730359856097
01d2ed8c502e3828,Caros,Fodor,1175.9561692284997
d7fe8c6b7d2872e5,Brendon,Marotte,1175.952528764668
e8fb8e53bc2e29d6,Marcus,Bossett,1175.95252016886
87f19d19f4cb73f8,Bibulatov,Magomed,1175.9280444145425
ae071698e1a3ccd4,Christian,Aguilera,1175.9280444145425
a2b06ca02bca14c0,Harold,Howard,1175.9280444145425
f3388d2cf7ab3f64,Rob,MacDonald,1175.9280444145425
8a70ceb3edbe757b,Andrew,Craig,1175.9280444145425
f9081770e28ea2e1,Reginaldo,Vieira,1175.9280444145425
242d36d241b43c12,Kron,Gracie,1175.9154477281156
3414b50b08a10600,Antonio,McKee,1175.91084089345
e57fdbea1b828202,Jake,Hecht,1175.8954930535706
102a8fdf8cbf7467,Kleydson,Rodrigues,1175.8606064932098
a8fa0c4e95512806,Phil,Johns,1175.7389280039902
7195e2a932686f82,Nick,Roehrick,1175.6889126068488
e82d5f54daa85a7e,Joe,Merritt,1175.6490927679529
497ba5b12a4bfc47,Jason,Brilz,1175.624846274516
22edaf53ad59a967,Daniel,Roberts,1175.5789858014734
010986ee359fb863,John,Salter,1175.554958542564
83b743fedde154fb,Joe,Son,1175.4249626435073
4bf6b225ff6099c4,Domingo,Pilarte,1175.4088702543195
1a225f04aa6e0739,Kelly,Dullanty,1175.3296042236486
3329d692aea4dc28,Hamdy,Abdelwahab,1175.3101676066867
fcce75a25c14a804,Bojan,Velickovic,1175.2829709834652
934de214814b8ff4,Jesse,Bongfeldt,1175.2818793477416
ce47f49e5c386a9c,Kit,Cope,1175.2571001682866
2ff2e6e5abea3e53,Lewis,Gonzalez,1175.2113923938575
7b9aa973e5c04624,Eddie,Ruiz,1175.196017731346
710d93f1508f7104,Stevie,Lynch,1175.196017731346
22e47b53e4ceb27c,David,Loiseau,1175.1895864540247
3138fab619faf4d1,Brian,Cobb,1175.1611864410697
f1f37d667bcd0d27,Willamy,Freire,1175.1535740036652
8377c5572cb356f3,Fabio,Gurgel,1175.1292167836505
21321cdfba797c52,Derrick,Noble,1175.1292167836505
49590e0508b2c19f,David,Levicki,1175.1292167836505
59aaf2730b84698a,Jesse,Sanders,1175.1292167836505
8c020156779f7888,Melinda,Fabian,1175.103828754209
ba043b03eb799063,Phil,Harris,1175.085843434339
f998f5c102250d6e,Yohan,Lainesse,1175.0811347761032
ac70a4f1db1b8c40,Scott,Junk,1175.078584077852
5140122c3eecd307,Daichi,Abe,1175.0687001910653
5330fe7e4c3af81c,Floyd,Sword,1175.057825179103
39cc64bf0a269db9,Niklas,Backstrom,1175.0384949853965
b4c57a8c2b773e82,Michal,Figlak,1175.002830542547
d56caaa5e123f518,Masutatsu,Yano,1175.0
3c26c420584d912d,Hailey,Cowan,1175.0
43612456979e5d5e,Steve,Byrnes,1175.0
5114f1b5ad4cdf72,Shane,Primm,1175.0
ea398c802d9998ee,Thomas,Ramirez,1175.0
8788beb528894f33,Donnie,Chappell,1175.0
80c0bed43da0e27b,David,Baron,1175.0
5af480a3b2e1726b,David,Hood,1175.0
476414d2f18cd059,Andy,Wang,1175.0
df2cf66d8c0123db,Noe,Hernandez,1175.0
cf1a88371c8cb690,Aaron,Brink,1175.0
f70144caea5c4c80,Eugenio,Tadeu,1175.0
c4b6099f0d25f75e,Jared,Rollins,1175.0
ee4b670e159f4a33,Dorian,Price,1175.0
f12f979b657ab876,Dan,Barrera,1175.0
df5a77121ba84a5d,Alex,Stiebling,1175.0
3c48019bc387b80c,Billy,Miles,1175.0
5f6038bcdb95e3e4,John,Kolosci,1175.0
f74e037b97917027,James,Giboo,1175.0
a0b91014e9d16a76,Cale,Yarbrough,1175.0
288aaa8f82040e02,Dante,Rivera,1175.0
601cf40c09090853,Josh,Stuart,1175.0
318e629d1eb7aa49,Richie,Hightower,1175.0
8b6e5dc2ba1edbe7,Sam,Patterson,1175.0
84512339473dd300,Steven,Koslow,1175.0
09c44b317c98bf96,David,Velasquez,1175.0
3f11fd1751fa83b1,1500,Yizha,1175.0
030f08370fd1c2bb,Kerry,Schall,1175.0
4985113c0928aa62,Jackie,Lee,1175.0
abbc4fc02e0d84b3,Eric,Martin,1175.0
a9a314cc77d90b6e,Wade,Shipp,1175.0
adccbc19b22e19af,SeungGuk,Choi,1175.0
b3bbe88fecd6a0d2,Dave,Berry,1175.0
782a2a17d3e38fdf,Keigo,Kunihara,1175.0
265589bdd93e7ce5,Lodune,Sincaid,1175.0
6d7886b094b471ac,Sean,Gannon,1175.0
d3b5ad3b15a64a18,Francesco,Maturi,1175.0
9bad58fa651d6196,Jermaine,Andre,1175.0
e363b21261814830,Marcos,Vinicius,1175.0
29f935654825331b,Chris,Sanford,1175.0
aee8eecfc4bfb1e7,Bobby,Southworth,1175.0
fdfef29ba17ee525,Alex,Schoenauer,1175.0
ff2c606c8bc365e3,Josh,Rafferty,1175.0
453ee00c3e1ae9dd,Ron,Faircloth,1175.0
04f9fe830cf13482,Gerald,Strebendt,1175.0
e670f8cc2969a789,Sherman,Pendergarst,1175.0
73ef22f25d0f70e2,Romie,Aram,1175.0
6bb1d2b714d4b3bc,Joey,Gilbert,1175.0
f0264252e191da22,Jason,Thacker,1175.0
1ea8df62b3f8fea6,Justin,James,1175.0
738acab0c6934dd8,Dmitri,Stepanov,1175.0
1209b5134401ca53,Mario,Neto,1175.0
83c6c3e0f8bde8ee,Cory,Walmsley,1175.0
d6ead04919a894b1,Duda,Santana,1175.0
5b5b9c6f6f270369,Kristof,Midoux,1175.0
5d7c18191b8aa432,Zach,Light,1175.0
4b4fc3ddc307bc73,James,Zikic,1175.0
8738eacd62e82a32,Matt,Andersen,1175.0
918db42c3637916f,Leigh,Remedios,1175.0
22ee260735da0d58,Richard,Crunkilton,1175.0
da6dfd09cca1d705,Wallid,Ismail,1175.0
49efbdc6c9f650c4,Icho,Larenas,1175.0
d1dcd4e96464a53d,Jules,Bruchez,1175.0
c6e6926a81adcd00,Adriano,Santos,1175.0
b18fb36a4aa00093,John,Polakowski,1175.0
a6bbd3df469c6bea,Roger,Gracie,1175.0
d8d7b24d276c8cb0,Albert,Cheng,1175.0
74fefd43f073cd2f,Joe,Pardo,1175.0
0876d21328cf4a45,Dave,Galera,1175.0
fd7ab338e4953644,Manolo,Zecchini,1175.0
92b36014314b028b,Peggy,Morgan,1175.0
683ea28a198936fe,Jay,Cucciniello,1175.0
946db8a378903cc3,Joe,Giannetti,1175.0
41e77dc504a192c6,Chris,Condo,1175.0
f75c5ca0d91b9115,Richie,Smullen,1175.0
1abfb658cd4f8533,Nandor,Guelmino,1175.0
dd4c16777fb2ccf9,Heather,Clark,1175.0
775bad6d700d2302,David,Roberts,1175.0
b788862dd1c11eac,Brendan,Loughnane,1175.0
523af801b3429015,Allan,Zuniga,1175.0
f5f6419c5f00abad,Tyler,Diamond,1175.0
ab35634d1a8c7a11,Flavio Luiz,Moura,1175.0
a683f9ddb70aa4bd,Sean,Daugherty,1175.0
6e02c318762f52f1,Alberta Cerra,Leon,1175.0
16bf6a73bdd302cd,Collin,Hart,1175.0
1ffc38f67785797b,Lowell,Anderson,1175.0
c933d423ebdbbbdb,John,Matua,1175.0
